id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount
dOd9YjPt2IY,Elevate Your Impact on the Job | Do Your Best Work With Grammarly,"Work runs on clear communication. And Grammarly helps you get it right. Download it now for free at https://gram.ly/3YTN2YS. 

Whether you're writing to colleagues, clients, or stakeholders, Grammarly helps ensure your message is clear, professional, and impactful. With AI-powered suggestions, Grammarly helps you move quickly without sacrificing quality—so every email, report, and proposal reflects your best thinking.

With Grammarly, you can:
✅  Work efficiently with instant suggestions that improve clarity and tone in real time
 🎯 Communicate with precision and avoid miscommunication before it happens
 🧠 Maintain high standards with writing that reflects your expertise and intent
 📈 Deliver impact by making sure your message is easy to understand and hard to ignore

So why wait? Be even more effective on the job with Grammarly. Get it now for free at https://gram.ly/3YTN2YS.",2025-04-30T22:42:46Z,,27,en,en,https://i.ytimg.com/vi/dOd9YjPt2IY/default.jpg,https://i.ytimg.com/vi/dOd9YjPt2IY/hqdefault.jpg,PT1M31S,2110134,50,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
P7eUpULnI2o,Unlocking Instructional Innovation with Grammarly Authorship,"Hear how an Associate Provost at the University of Florida, Brian Harfe, is using Grammarly Authorship to drive transparent and responsible AI use in his course.",2025-03-26T23:15:20Z,,27,en,en,https://i.ytimg.com/vi/P7eUpULnI2o/default.jpg,https://i.ytimg.com/vi/P7eUpULnI2o/hqdefault.jpg,PT1M13S,1282,9,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
cC65jxVYaWY,Grammarly and UIC: Driving Equitable Access to Responsible AI,"Hear how the University of Illinois Chicago and Grammarly partner to ensure all students have access to the AI communication support necessary for current and future success.

Learn more at grammarly.com/edu",2025-03-26T23:14:34Z,,27,en,en,https://i.ytimg.com/vi/cC65jxVYaWY/default.jpg,https://i.ytimg.com/vi/cC65jxVYaWY/hqdefault.jpg,PT1M4S,514,8,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
fS9bGGSSXsc,How Grammarly's Secure Assistance Empowers English Learners at TUM,"Hear how the Technical University of Munich leverages Grammarly's enterprise-grade AI writing solution to support their international, non-native English-speaking students.

Learn more at grammarly.com/edu",2025-03-26T23:13:34Z,,27,en,en,https://i.ytimg.com/vi/fS9bGGSSXsc/default.jpg,https://i.ytimg.com/vi/fS9bGGSSXsc/hqdefault.jpg,PT55S,558,9,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
Zwv2HBo_aQg,Why Enterprises Are Turning to Grammarly for AI-Driven Efficiency,"Grammarly’s AI is transforming the way teams work—driving measurable productivity gains, improving communication workflows, and helping employees grow their skills. In this video, leaders from across the enterprise share how Grammarly delivers real ROI by integrating seamlessly into existing tools and freeing up time for deeper, more strategic work.
From upskilling team members to boosting customer satisfaction, Grammarly is proving to be a powerful force for smarter, more efficient communication at scale.

Learn more at grammarly.com/enterprise",2025-03-26T05:11:53Z,,27,en,en,https://i.ytimg.com/vi/Zwv2HBo_aQg/default.jpg,https://i.ytimg.com/vi/Zwv2HBo_aQg/hqdefault.jpg,PT1M48S,478,7,1,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
_YIIraretqQ,How Grammarly Empowers Iterable’s Technical Support Team to Be More Efficient,"Neil Smith, VP of Technical Support at Iterable, shares how integrating Grammarly has improved customer interactions, strengthened relationships, and enhanced team skill development. By streamlining communication, Grammarly allows support agents to focus on solving complex issues, ultimately boosting customer satisfaction.

Learn more at grammarly.com/enterprise",2025-03-20T19:47:27Z,,27,en,en,https://i.ytimg.com/vi/_YIIraretqQ/default.jpg,https://i.ytimg.com/vi/_YIIraretqQ/hqdefault.jpg,PT1M4S,786,13,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
5DNEvDwqCvs,How Smartsheet Sees Measurable Value From Grammarly,"Smartsheet leverages Grammarly to improve internal and external communication, fostering better collaboration and strategic thinking. By using Grammarly as a communication platform, Smartsheet has empowered employees to ideate more effectively while enhancing customer interactions. See how Grammarly drives impactful communication across teams and supports business success.

Learn more at grammarly.com/enterprise.",2025-01-29T01:09:36Z,,27,en,en,https://i.ytimg.com/vi/5DNEvDwqCvs/default.jpg,https://i.ytimg.com/vi/5DNEvDwqCvs/hqdefault.jpg,PT1M9S,1105,14,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
TSvcvjVOG-Q,Strengthen Your Impact With Grammarly,"Meet Holiday, a Content Operations Manager who explains how Grammarly is an essential tool in her daily work. Grammarly helps Holiday catch recurring errors early, allowing her to improve her writing and make her content more relatable and emotionally engaging. Watch the video to see how Grammarly supports every aspect of Holiday’s writing process.

Download it now for free at https://gram.ly/4i1647y.",2024-11-21T01:30:10Z,,27,en,en,https://i.ytimg.com/vi/TSvcvjVOG-Q/default.jpg,https://i.ytimg.com/vi/TSvcvjVOG-Q/hqdefault.jpg,PT51S,2550,20,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
4Wz6v6j76mY,Save Hours a Day With Grammarly,"Feeling swamped with content creation? Hear how Kaitlyn, a Social Media Specialist who manages multiple clients, uses Grammarly to save hours every day. Grammarly integrates smoothly into common tools like email, Google Sheets, and calendars to keep everything precise and engaging without interrupting the flow of work.

Download it now for free at https://gram.ly/3BdtxSa.",2024-11-21T01:20:22Z,,27,en,en,https://i.ytimg.com/vi/4Wz6v6j76mY/default.jpg,https://i.ytimg.com/vi/4Wz6v6j76mY/hqdefault.jpg,PT58S,1166533,58,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
5yof30j1v-Y,Gain Confidence Writing in English With Grammarly,"Join Kirsten as she shares how Grammarly helps her become a more confident communicator in English and why she chooses Grammarly as a must-use tool for her customer experience teams.

Download it now for free at https://gram.ly/48WqQ4l.

Follow Kirsten on Instagram for more leadership tips: https://www.instagram.com/kirsten.penaloza/",2024-11-21T01:21:34Z,,27,en,en,https://i.ytimg.com/vi/5yof30j1v-Y/default.jpg,https://i.ytimg.com/vi/5yof30j1v-Y/hqdefault.jpg,PT1M27S,386265,26,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
z4qcbzfG-MI,Atlassian Boosts Collaboration and Innovation with Grammarly,"With Grammarly, Atlassian improved internal communication, which led to faster innovation. Learn the difference confident writing and smoother collaboration makes. 

Learn more at grammarly.com/enterprise.",2024-10-03T18:14:00Z,,27,en,en,https://i.ytimg.com/vi/z4qcbzfG-MI/default.jpg,https://i.ytimg.com/vi/z4qcbzfG-MI/hqdefault.jpg,PT43S,134224,0,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
RLZ2HZczO58,"Get Out of Deep Water | Write Better, Faster, and Clearer With Grammarly","It's 9:15am on a Monday. How are you already underwater? Between emails to finish, docs to edit, and messages to write, every day at work feels like a struggle between sinking or swimming. But with Grammarly, you can blow your workload out of the water. 

Write effective messages in a few clicks, not a few hours, and get helpful writing suggestions powered by linguistic expertise and 15 years of AI writing data. Grammarly works across 500k websites and apps, meaning you can stay focused and write effectively wherever you're working. It's all smooth sailing from here on out.

Download it now for free at https://gram.ly/3zi7rNW.",2024-09-30T16:32:48Z,,27,en,en,https://i.ytimg.com/vi/RLZ2HZczO58/default.jpg,https://i.ytimg.com/vi/RLZ2HZczO58/hqdefault.jpg,PT1M39S,21202147,752,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
RJwRThfQNI4,Blow Your Workload Out of the Water | Find Your Flow With Grammarly,"It's 9:15am on a Monday. How are you already underwater? Between emails to finish, docs to edit, and messages to write, every day at work feels like a struggle between sinking or swimming. But with Grammarly, you can blow your workload out of the water. 

Write effective messages in a few clicks, not a few hours, and get helpful writing suggestions powered by linguistic expertise and 15 years of AI writing data. Grammarly works across 500k websites and apps, meaning you can stay focused and write effectively wherever you're working. It's all smooth sailing from here on out.

Download it now for free at https://gram.ly/3BdtxSa.",2024-09-30T16:26:49Z,,27,en,en,https://i.ytimg.com/vi/RJwRThfQNI4/default.jpg,https://i.ytimg.com/vi/RJwRThfQNI4/hqdefault.jpg,PT1M34S,63127334,2203,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
_7FvAutQh7M,OneSource Virtual Improved Customer Communication with Grammarly,"OneSource Virtual improved communication internally and externally and saw 27x ROI within a year of deploying Grammarly across its organization. See the impact that precise, clear communication can have on customer satisfaction. 

Learn more at grammarly.com/enterprise.",2024-09-04T16:36:31Z,,27,en,en,https://i.ytimg.com/vi/_7FvAutQh7M/default.jpg,https://i.ytimg.com/vi/_7FvAutQh7M/hqdefault.jpg,PT47S,211250,10,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
6xE5muLkNQw,HackerOne Boosts Productivity with Better Writing,"HackerOne saw a 66% improvement in writing performance across teams, allowing them to boost productivity. Learn how better writing helps teams reach their goals. 

Learn more at grammarly.com/enterprise.",2024-09-04T16:36:25Z,,27,en,en,https://i.ytimg.com/vi/6xE5muLkNQw/default.jpg,https://i.ytimg.com/vi/6xE5muLkNQw/hqdefault.jpg,PT37S,392097,4,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
hV-cZrcHDfk,How Enterprise Customers Leverage Grammarly to Drive Results,"Communication is a strategic imperative for business. Hear how four enterprises leverage Grammarly to empower employees to communicate effectively across channels, improving productivity and driving business results.

Learn more at grammarly.com/enterprise.",2024-09-04T16:35:22Z,,27,en,en,https://i.ytimg.com/vi/hV-cZrcHDfk/default.jpg,https://i.ytimg.com/vi/hV-cZrcHDfk/hqdefault.jpg,PT1M57S,2021,11,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
lCtv6jMphAc,Build and Format Your Citations Effortlessly with Grammarly,"What if you never had to spend time formatting citations again? This quick guide teaches you how to get accurate, automatically generated citations in seconds, whether you use APA, MLA, or Chicago style. 

We’ll also cover how to use Grammarly to instantly check citations for common formatting issues, that way you’ll never lose points over formatting mistakes again. 

Get started with Grammarly today at https://gram.ly/3FbhNhA",2024-08-01T00:24:02Z,,27,en,en,https://i.ytimg.com/vi/lCtv6jMphAc/default.jpg,https://i.ytimg.com/vi/lCtv6jMphAc/hqdefault.jpg,PT2M16S,5479,35,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
Agd6X7_sTZo,"Transform Your Text With Our AI Writing Features: Paraphrasing, Tone Improvements, and More","If you’ve ever struggled to untangle a complicated sentence or sharpen your writing, you’re not alone. We’ll walk you through how to use AI to help you paraphrase like a pro and capture the perfect tone—all while being mindful of citing sources and staying true to your original writing. 

Get started with Grammarly today at https://gram.ly/3Qc674v.",2024-08-01T00:22:50Z,,27,en,en,https://i.ytimg.com/vi/Agd6X7_sTZo/default.jpg,https://i.ytimg.com/vi/Agd6X7_sTZo/hqdefault.jpg,PT2M30S,2266,15,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
R4MofOh5Ymg,Get Instant Feedback on Your Work Using Our AI Writing Assistant,"What if you could get instant feedback on your writing, any time of the day or night? This video shows you how to use Grammarly to evaluate your content and ideas, provide contextual suggestions, and proofread your work—all while helping you learn how to become a better writer. 

Get started with Grammarly today at https://gram.ly/3Qb8F34.",2024-08-01T00:21:31Z,,27,en,en,https://i.ytimg.com/vi/R4MofOh5Ymg/default.jpg,https://i.ytimg.com/vi/R4MofOh5Ymg/hqdefault.jpg,PT2M10S,2886,11,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
qiX0Ixy2e44,Jump-Start Ideas With Grammarly’s AI Brainstorming Features,"Getting started is often the hardest part of any task, but we’ll show you how using generative AI assistance from Grammarly can help you overcome writer’s block and build momentum through brainstorming, outlining, and real-time personalized feedback on your work. 

Get started with Grammarly today at https://gram.ly/3ttnFQO.",2024-08-01T00:19:55Z,,27,en,en,https://i.ytimg.com/vi/qiX0Ixy2e44/default.jpg,https://i.ytimg.com/vi/qiX0Ixy2e44/hqdefault.jpg,PT1M57S,3865,9,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
-i3qAksNxV4,Your Introduction to AI for Students Using Grammarly,"Discover how you can harness the power of generative AI responsibly to take your writing skills to the next level, get better grades, and prepare for your future career.

Get started with Grammarly today at https://gram.ly/3RVlyiR.",2024-08-01T00:17:34Z,,27,en,en,https://i.ytimg.com/vi/-i3qAksNxV4/default.jpg,https://i.ytimg.com/vi/-i3qAksNxV4/hqdefault.jpg,PT1M3S,4400,16,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
sApOzGgqe-U,Higher Ed's AI Scorecard and Summer Action Plan,"Learn more about Grammarly for Education at https://www.grammarly.com/edu

In this webinar playback, Dr. C. Edward Watson, author of the book, Teaching with AI: A Practical Guide to a New Era of Human Learning, guides educators through a detailed Teaching with AI retrospective from the 2023-24 academic year. Watson and the Head of Grammarly for Education, Jenny Maxwell, share an AI action plan to help institutional leaders drive productive summer planning and start the 2024-25 school year ahead of the AI curve.",2024-06-14T20:37:11Z,,27,en,en,https://i.ytimg.com/vi/sApOzGgqe-U/default.jpg,https://i.ytimg.com/vi/sApOzGgqe-U/hqdefault.jpg,PT57M33S,1580,13,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
OgmOIAxaI00,Process Over Output: How AI Refines the Future of Writing Pedagogy,"Learn more about Grammarly for Education at https://www.grammarly.com/edu

To access The Future of Writing Ebook referenced in the webinar, visit https://go.grammarly.com/24-edu-ebk-futureofwriting 
 
Grammarly’s co-founder, Alex Shevchenko, joins Lead Product Marketing Manager for Education, Cliff Archey, for a candid conversation on the future of writing.",2024-06-14T20:35:58Z,,27,en,en,https://i.ytimg.com/vi/OgmOIAxaI00/default.jpg,https://i.ytimg.com/vi/OgmOIAxaI00/hqdefault.jpg,PT56M57S,1776,22,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
J5e-clEnkws,The Future of Writing: Creating the Playbook for Human-AI Collaboration,"Learn more about Grammarly for Education at https://www.grammarly.com/edu

To access The Future of Writing Ebook referenced in the webinar, visit https://go.grammarly.com/24-edu-ebk-futureofwriting 

In this webinar playback, Grammarly joins a distinguished panel of experts from the University of Mississippi to discuss the future of writing, one in which humans and AI collaborate to create more effective, context-aware writing. This three-person discussion touches on the role that writing will and should play in both higher education and the workplace in the near future, as well as the necessary changes that faculty and students in higher education need to consider in order to adapt to that future.",2024-06-14T20:33:45Z,,27,en,en,https://i.ytimg.com/vi/J5e-clEnkws/default.jpg,https://i.ytimg.com/vi/J5e-clEnkws/hqdefault.jpg,PT53M15S,1481,10,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
r3J8UAg3KEY,Grammarly for Education: Communication Assistance Built for the Entire Institution,"Grammarly is the AI writing assistant that is loved by millions of students worldwide and built for institutions. Hear from Grammarly for Education customers on how Grammarly is helping advance student writing and communication for the AI-enabled future. “When the commas have been taken care of, when the awkward wording has been fixed for students, I can focus on why I really wanted to do this job,” says Dr. Sarah Moore from the University of Texas at Dallas 

Learn more at https://www.grammarly.com/edu",2024-06-14T20:32:58Z,,27,en,en,https://i.ytimg.com/vi/r3J8UAg3KEY/default.jpg,https://i.ytimg.com/vi/r3J8UAg3KEY/hqdefault.jpg,PT2M48S,4809,23,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
